,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,,
5031001,1.26801E-05,1.771325911,2.077243532,58198.69633,0.737965277,,,
5032001,1.72883E-05,1.64937697,2.175152144,43825.85666,0.757675325,,,
5033001,1.79319E-05,2.899045127,3.231782112,50336.13379,0.902622457,,,
5034001,1.33892E-05,1.787960229,2.094722211,55386.20002,0.741574476,,,
5035001,1.9765E-05,2.186506451,2.616271746,42098.10125,0.832069093,,,
5036001,1.29507E-05,1.727705875,2.001657957,55741.85783,0.721896396,,,
5037001,1.40348E-05,1.399798653,1.846144024,48908.7573,0.686425552,,,
5038001,1.50476E-05,1.709330521,2.091270903,49234.89879,0.740864956,,,
5039001,1.63166E-05,1.941092254,2.509232713,50014.23227,0.816064203,,,
5040001,1.18051E-05,1.227210352,1.612196336,53090.10257,0.626733554,,,
5041001,9.62663E-06,1.64585707,2.136648305,77916.26554,0.750070781,,,
5042001,1.87197E-05,1.083298105,1.762588049,35577.09113,0.665993431,,,
5043001,1.27237E-05,1.716015093,2.102745672,58411.92689,0.743217973,,,
5044001,8.80485E-06,1.195496883,1.643804242,72148.04556,0.63525298,,,
5045001,1.85718E-05,1.970529405,3.053839661,47686.22725,0.885619037,,,
5046001,1.01938E-05,1.1832406,1.827519526,66898.81903,0.681955514,,,
5047001,9.88548E-06,1.690982753,2.107273627,75276.25819,0.744141786,,,
5048001,1.06768E-05,1.588265562,1.905484543,65595.3262,0.700348707,,,
5049001,3.88941E-06,1.145899981,1.577500023,158691.5907,0.617215891,,,
5050001,2.38173E-05,2.23617949,2.572000281,34663.86291,0.825599482,,,
5051001,9.35091E-06,0.597488645,1.02973085,47433.98358,0.443551034,,,
5052001,1.45753E-05,1.334773736,1.705385445,44694.7455,0.651440142,,,
5053001,1.24084E-05,1.687834473,2.115572368,60106.5055,0.745828059,,,
5054001,1.83761E-05,2.370585099,2.781736018,46498.17953,0.854456405,,,
5055001,1.34765E-05,1.724371705,2.019337687,53851.09868,0.725722559,,,
5056001,1.41498E-05,1.83990241,2.302336217,55228.78906,0.781476141,,,
5057001,9.23129E-06,1.372248974,1.685324326,70003.93145,0.64622635,,,
5058001,1.62111E-05,1.928614352,2.282433891,47984.46239,0.777882979,,,
5059001,1.17557E-05,1.802043065,2.550524605,69956.51643,0.822385394,,,
5060001,1.20579E-05,1.87986027,2.784621059,70893.27763,0.854822552,,,
5061001,6.52056E-06,1.121183613,1.402244412,86873.49589,0.566463991,,,
5062001,9.29628E-06,1.118540284,1.52527002,64817.30091,0.602559636,,,
5063001,1.68535E-05,1.508690975,2.034637751,43255.16099,0.729000276,,,
5064001,1.53767E-05,1.552015737,2.021376061,47224.82477,0.726161027,,,
5065001,1.73743E-05,1.374701106,2.089721145,42623.02783,0.740545853,,,
5066001,1.45118E-05,2.130185539,3.203464557,62023.843,0.900079922,,,
5067001,1.78444E-05,1.833933505,2.178293753,42494.33855,0.758287496,,,
5068001,1.80466E-05,2.390918158,2.897900354,48129.70982,0.868575746,,,
5069001,1.57323E-05,1.605926477,2.051609324,46566.55184,0.732599939,,,
5070001,1.88266E-05,1.42604321,1.795338717,35806.59744,0.674118194,,,
5071001,1.96607E-05,1.979054252,2.354691469,40217.25251,0.790700834,,,
5072001,1.456E-05,2.529778991,3.272672493,62238.11167,0.906189886,,,
5073001,1.45126E-05,1.978976876,2.552256272,56684.87881,0.822646411,,,
5074001,1.59602E-05,1.899158512,2.284716609,48764.99912,0.778297541,,,
5075001,1.16557E-05,1.439495894,2.022148136,62315.24579,0.726326961,,,
5076001,3.85051E-06,1.000972591,1.343630791,142444.5607,0.548484722,,,
5077001,1.82896E-05,1.614413388,2.344458016,43135.04565,0.788923476,,,
5078001,1.80377E-05,2.025412992,2.482358105,45008.36746,0.811848787,,,
5079001,4.19204E-06,1.116797448,1.567576952,146578.2953,0.614461843,,,
5080001,8.3903E-06,1.311945777,1.575880453,73509.55174,0.616767369,,,
5081001,1.05119E-05,1.080825342,1.501179536,56665.70561,0.595665863,,,
5082001,1.65465E-05,1.840803603,2.074392463,44563.6282,0.737372783,,,
5083001,1.22582E-05,1.499767324,1.936764616,57715.99096,0.707494117,,,
5084001,9.75821E-06,1.334401194,1.78782793,68892.5771,0.67226821,,,
5085001,1.6711E-05,1.436506212,2.618757413,49813.02298,0.832426169,,,
5086001,1.02633E-05,1.570672793,2.040994382,71161.56419,0.730352957,,,
5087001,1.04813E-05,1.352403424,1.754069063,63337.17651,0.663855352,,,
5088001,9.50624E-06,1.513278563,1.963671775,75059.61647,0.713534524,,,
5089001,1.39106E-05,1.952345838,2.272358434,55788.20423,0.776045603,,,
5090001,2.23077E-05,2.143360077,2.8285082,38564.85425,0.860293894,,,
5091001,1.15929E-05,1.486555378,1.807333325,58402.66258,0.677056239,,,
5092001,2.49979E-05,2.509499259,3.080457411,35535.88256,0.888321986,,,
5093001,1.67062E-05,1.778292014,1.991234662,43074.99006,0.719621141,,,
5094001,1.36042E-05,1.600764953,1.827046786,50120.00395,0.681841426,,,
5095001,1.2202E-05,1.287932297,1.540402465,49733.2,0.606846728,,,
5096001,1.52353E-05,1.558158848,1.909040486,46022.59354,0.701167712,,,
5097001,1.95267E-05,2.385163236,2.775231134,43716.02917,0.853627895,,,
5098001,2.04172E-05,1.98146058,2.428131622,39334.34902,0.803095448,,,
5099001,1.68724E-05,1.977938296,2.355340718,46870.32712,0.790813178,,,
5100001,1.38559E-05,1.728317369,2.334515684,56812.20885,0.787184763,,,
5101001,1.24529E-05,1.384476477,1.793855053,54104.04756,0.673753378,,,
5102001,1.97464E-05,1.889270166,2.414600185,40557.20891,0.800858838,,,
5103001,1.17015E-05,1.204958614,1.69165703,55367.3538,0.647878379,,,
5104001,1.31463E-05,0.618917772,1.324718822,41272.0943,0.542575464,,,
5105001,1.11453E-05,0.475708017,3.818350883,84660.63572,0.943571417,,,
5106001,1.10674E-05,1.671149921,1.902867659,63225.69392,0.699744883,,,
5107001,7.88395E-06,0.451970977,0.952012915,52679.31657,0.415320858,,,
5108001,1.33661E-05,2.030356605,2.4609052,60483.06727,0.808425691,,,
5109001,7.64435E-06,1.046233015,1.569047359,80434.71474,0.61487084,,,
5110001,1.97617E-05,2.113265958,2.590231088,41913.76804,0.828288947,,,
5111001,4.60904E-06,0.842251822,1.130481522,103887.307,0.478820588,,,
5112001,1.77214E-05,1.389188079,1.85421321,38842.78558,0.688347314,,,
5113001,4.91424E-06,1.111227359,1.405417958,115464.9949,0.567423007,,,
5114001,2.17432E-05,2.687878967,3.205414063,41404.0572,0.900256879,,,
5115001,1.9961E-05,2.296788321,4.436058352,48534.59703,0.968797615,,,
5116001,4.62565E-06,0.573757445,0.977400447,91801.1868,0.424640402,,,
5117001,1.56456E-05,1.848947419,2.214418008,48910.84906,0.765237423,,,
5118001,2.77702E-05,1.850674791,2.567171475,29703.79981,0.82488114,,,
5119001,1.60753E-05,1.36585309,1.733622432,40974.74316,0.658681936,,,
5120001,1.5065E-05,1.739658425,2.091913924,49186.52465,0.740997265,,,
5121001,1.0956E-05,2.165663439,3.056369639,80857.93698,0.885878452,,,
5122001,1.50846E-05,1.931045197,2.202186728,50575.06538,0.762902576,,,
5123001,1.96784E-05,2.221346668,2.661946361,42611.60148,0.838527282,,,
5124001,1.19518E-05,1.312797825,1.746355005,55381.43428,0.66191047,,,
5125001,8.88995E-06,1.337366911,1.627468555,70964.15255,0.630867887,,,
5126001,1.16022E-05,1.358052121,2.161803602,65078.915,0.755060316,,,
5127001,1.55225E-05,1.303712975,1.927912847,45449.3422,0.705485569,,,
5128001,1.39753E-05,2.157132369,2.791455463,61228.45033,0.855686714,,,
5129001,7.468E-06,1.333786584,1.845975061,91910.13143,0.686385215,,,
5130001,1.31855E-06,0.99498507,1.448854138,440179.2137,0.580400217,,,
5131001,1.12063E-05,1.353919084,1.759518336,59361.44305,0.665224178,,,
5132001,7.80799E-06,1.26684784,1.665939651,82112.5305,0.64113385,,,
5133001,1.98654E-05,2.174333906,2.510192338,41087.13071,0.816213239,,,
5134001,1.33585E-05,1.486573336,1.769287609,49980.75641,0.667667701,,,
5135001,1.4205E-05,1.864105352,2.500006024,57347.84253,0.814626024,,,
5136001,5.90661E-06,0.851611017,1.398700776,95721.74038,0.565391386,,,
5137001,1.98231E-05,1.966151616,2.534227073,41361.38802,0.819912826,,,
5138001,1.38761E-05,1.533527207,1.94723989,51156.91155,0.709857341,,,
5139001,2.47336E-06,0.615770375,0.907742271,161255.4346,0.398843047,,,
5140001,1.56688E-05,1.859382176,2.443055376,51410.25929,0.805537816,,,
5141001,2.05063E-05,2.086106866,3.030079992,43067.54215,0.883156881,,,
5142001,9.10467E-06,1.490938376,1.734040005,72357.18832,0.658788181,,,
5143001,1.90314E-05,1.659373761,2.045930835,38431.219,0.731399754,,,
5144001,1.08235E-05,1.732782963,2.037577703,67411.61268,0.729626555,,,
5145001,1.57131E-05,1.393838132,1.898672509,44470.79396,0.698774936,,,
5146001,9.24103E-06,1.384850965,1.855278396,74515.51287,0.688600327,,,
5147001,9.62278E-06,1.649649518,2.225283218,79737.4613,0.767295849,,,
5148001,1.50443E-05,2.116166856,2.504074568,54190.58236,0.81526136,,,
5149001,2.27214E-05,1.73007435,3.096276985,39165.79422,0.889901066,,,
5150001,1.15752E-05,1.909114294,2.287858834,67287.49242,0.77886716,,,
5151001,2.31183E-05,2.089752544,2.545891018,35542.68518,0.821685361,,,
5152001,2.1581E-05,2.328664649,2.665264884,38876.18859,0.83898807,,,
5153001,7.74091E-06,1.67112806,2.164604572,97612.63735,0.755610904,,,
5154001,2.05229E-05,2.063432212,2.711706809,41188.9586,0.84531866,,,
5155001,1.65483E-05,2.0532418,2.339980615,47626.70996,0.788141926,,,
5156001,1.35725E-05,1.367706247,1.901730864,51536.65945,0.699482286,,,
5157001,1.55683E-05,1.583126999,2.217688587,49193.39374,0.765858584,,,
5158001,1.96532E-05,2.642495085,3.061756534,45103.59517,0.886429046,,,
5159001,1.28994E-05,1.386056282,1.902110402,54232.74021,0.699569978,,,
5160001,1.50978E-05,1.944114827,2.809948007,56829.68628,0.85800246,,,
5161001,3.08181E-05,2.52844018,3.239853699,29311.88249,0.903336306,,,
5162001,8.30633E-06,1.140970883,1.661990737,77060.5257,0.640089856,,,
5163001,2.55263E-05,2.409042349,2.989511336,34428.90113,0.87884303,,,
5164001,7.07553E-06,1.253528803,1.859281664,97455.51081,0.689549821,,,
5165001,6.39469E-06,1.209220004,1.63366638,98915.86177,0.632536122,,,
5166001,1.63216E-05,1.861529052,2.237918015,47156.70685,0.769671086,,,
5167001,8.36635E-06,1.38027179,2.057999165,87725.8461,0.733945408,,,
5168001,1.24281E-05,0.914559576,1.727899198,52882.2244,0.657223258,,,
5169001,1.50117E-05,2.341085475,2.747326042,56624.45728,0.850026875,,,
5170001,1.12933E-05,1.303699737,2.208911007,67667.1587,0.764188497,,,
5171001,1.48399E-05,2.137925425,2.622785178,56132.86257,0.833003393,,,
5172001,8.76158E-06,1.42351392,2.570047991,94196.39384,0.825309359,,,
5173001,1.34199E-05,1.616447048,1.952872884,52989.96737,0.711122013,,,
5174001,1.41496E-05,1.251951036,1.617264754,44390.68938,0.628109346,,,
5175001,2.35852E-05,2.547941115,2.937522002,37019.32861,0.873107443,,,
5176001,1.6984E-05,0.978109478,1.50465668,35131.06985,0.596666116,,,
5177001,1.77965E-05,1.933132473,2.396635592,44832.28756,0.797856778,,,
5178001,1.18889E-05,1.550032728,1.920583217,59199.29051,0.70381436,,,
5179001,5.37516E-06,0.939710881,1.304162243,99735.21115,0.536092387,,,
5180001,7.9861E-06,0.944237816,1.616443818,78622.47686,0.627886759,,,
5181001,1.28978E-05,1.940431459,2.454877576,62604.02031,0.807454546,,,
5182001,1.03073E-05,1.877721208,2.374779534,77047.95968,0.794153756,,,
5183001,1.73626E-05,1.73689347,2.019490408,41799.89697,0.72575543,,,
5184001,1.47587E-06,0.600027889,1.746498332,448512.7226,0.661946682,,,
5185001,9.19393E-06,1.311950104,1.572618751,66985.81859,0.615862925,,,
5186001,2.1643E-05,2.223032957,2.797345678,39570.67424,0.856427881,,,
5187001,1.11392E-05,1.276065043,1.676846971,57814.47661,0.644005887,,,
5188001,1.97825E-05,2.182232138,2.562790292,41664.5241,0.82422721,,,
5189001,2.48503E-05,2.302471963,2.725354335,34089.65864,0.84713755,,,
5190001,7.50502E-06,1.463324144,1.963491287,95068.90413,0.713494331,,,
5191001,8.89064E-06,1.129239346,1.553948378,68685.27994,0.610656104,,,
5192001,1.1547E-05,1.745707546,2.093028408,64192.08793,0.741226457,,,
5193001,1.15829E-05,1.364963855,1.853263758,59408.31517,0.688121659,,,
5194001,4.50327E-06,0.877598164,1.243924384,114746.4621,0.51673476,,,
5195001,8.64098E-06,0.598775225,1.093934883,53952.26982,0.466200293,,,
5196001,5.75726E-06,1.398380286,1.974018587,124335.3857,0.715831319,,,
5197001,1.01919E-05,1.500437865,1.854600263,67547.58994,0.688439268,,,
5198001,1.61094E-05,2.476413158,2.919350436,54070.73077,0.871046561,,,
5199001,1.35822E-05,1.318872478,1.692162891,47710.10508,0.648010099,,,
5200001,4.75884E-06,0.966229676,1.303826458,112629.571,0.535985969,,,
5201001,1.18449E-05,1.613523087,1.93314606,59660.56334,0.706674317,,,
5202001,1.65451E-05,2.011916417,2.553993258,49737.22045,0.822907902,,,
5203001,2.26987E-05,2.37672662,2.905429979,38303.83025,0.869447805,,,
5204001,1.11646E-05,1.247227902,1.63666186,56727.51782,0.633340421,,,
5205001,1.12115E-05,2.030844809,2.527272283,73036.72309,0.818848838,,,
5206001,1.54184E-05,1.551901351,2.064742496,47693.60707,0.735359504,,,
5207001,8.19319E-06,1.567343006,1.923604311,85986.54291,0.704504076,,,
5208001,1.23416E-05,1.690124491,2.662841559,67953.21281,0.838651695,,,
5209001,1.51909E-05,1.717458076,2.354792947,52052.15667,0.790718397,,,
5210001,1.69191E-05,2.061939858,2.762907585,50360.01837,0.852046995,,,
5211001,1.22795E-05,1.965764752,2.515237108,66533.16624,0.816995047,,,
5212001,1.39241E-05,1.644622305,1.985231769,51587.25037,0.718304212,,,
5213001,1.39572E-05,1.531430151,1.770549102,47859.37333,0.667982251,,,
5214001,7.30088E-06,1.20778185,1.56787301,84173.9649,0.614544217,,,
5215001,1.3673E-05,1.226164511,1.557859037,44741.5928,0.611750901,,,
5216001,1.96925E-05,1.928275858,2.508941609,41438.13972,0.816018972,,,
5217001,1.03436E-05,1.215690979,1.486514558,57178.36693,0.591427835,,,
5218001,9.14136E-06,0.95774891,1.308089713,58780.72615,0.537335849,,,
5219001,2.06421E-05,1.956645298,2.738732051,41124.77119,0.848902447,,,
5220001,1.29548E-05,1.5025442,1.788747034,51910.7815,0.672495019,,,
5221001,2.14263E-05,2.37299286,2.695120062,39348.0127,0.843082835,,,
5222001,1.21167E-05,2.273722017,2.841925695,71135.52356,0.861930148,,,
5223001,1.42418E-05,1.564424079,1.972502462,50239.25039,0.715495667,,,
5224001,1.21483E-05,1.661058822,2.075986692,60725.10343,0.737704218,,,
5225001,1.86882E-05,2.078733306,2.514481211,43710.99467,0.816878082,,,
5226001,6.27507E-06,1.035273201,1.538024075,96600.48382,0.606175125,,,
5227001,1.4311E-05,1.757001384,2.100562321,51902.2317,0.742771569,,,
5228001,7.83208E-06,1.378878096,1.838517091,87409.7907,0.684600836,,,
5229001,2.03371E-07,0.41298755,1.178493798,2434469.564,0.495099634,,,
5230001,1.24843E-05,1.568950047,1.817135446,54423.87972,0.679442338,,,
5231001,6.21842E-07,1.073367532,1.38419333,902127.8076,0.560980922,,,
5232001,1.0185E-05,1.449951047,1.80075876,66317.78566,0.675448307,,,
5233001,1.73275E-05,1.865307778,2.198605607,43988.80088,0.762215429,,,
5234001,2.28742E-05,2.703713109,3.304054083,39732.35157,0.908846266,,,
5235001,1.13038E-05,1.74120351,2.057432303,64918.44892,0.733826264,,,
5236001,8.96654E-06,1.099069727,1.804610528,75435.03527,0.67639106,,,
5237001,9.26216E-06,1.348982014,1.635556263,68347.34381,0.633043714,,,
5238001,6.97959E-06,1.520334351,2.018383066,103948.3705,0.725517025,,,
5239001,1.87707E-05,1.132879403,1.569538611,32764.18752,0.615007413,,,
5240001,1.51882E-05,1.337367347,1.736832634,43421.70304,0.65949809,,,
5241001,1.58225E-05,1.633751048,2.041816938,46170.23744,0.730527607,,,
5242001,6.43712E-06,0.916599471,1.572744889,95679.09234,0.615897931,,,
5243001,1.23804E-05,1.572977154,1.934941053,57113.02355,0.707081203,,,
5244001,1.70488E-05,1.315888541,1.999543778,42315.95168,0.721436073,,,
5245001,2.00046E-05,1.524806793,2.243919565,38530.74686,0.770792405,,,
5246001,9.45054E-06,0.836073087,1.314545433,57073.43764,0.539374816,,,
5247001,1.43527E-05,1.901247953,2.275455761,54109.02174,0.776611754,,,
5248001,7.21673E-06,1.660981313,2.415454244,110992.122,0.801000629,,,
5249001,1.34631E-05,1.527956484,1.996936754,53544.02413,0.720867621,,,
5250001,2.32453E-05,2.860714344,3.397294293,39420.32155,0.91633691,,,
5251001,1.96518E-05,2.633288231,3.111298482,45358.70727,0.891381838,,,
5252001,1.55578E-05,1.640674158,1.951474585,45688.20663,0.710808479,,,
5253001,8.17969E-06,2.231516136,3.547618238,113357.0249,0.927225709,,,
5254001,1.61149E-05,2.211550758,2.634521808,51795.37264,0.834675676,,,
5255001,1.00979E-05,1.048358497,1.48715911,58587.65813,0.591614764,,,
5256001,5.6464E-06,0.869502729,1.190196258,88377.66308,0.499015714,,,
5257001,1.47789E-05,1.541619325,1.857770553,46633.58168,0.689191676,,,
5258001,1.22965E-05,1.368740667,2.115052287,60645.04945,0.745722642,,,
5259001,1.20404E-05,1.820933434,2.147013126,62467.66547,0.752136408,,,
5260001,1.749E-05,2.447163152,2.979239174,50184.69747,0.877728432,,,
5261001,1.38602E-05,1.761772973,2.454279946,58249.95874,0.807358034,,,
5262001,1.12419E-05,1.757591104,2.212314237,68034.29232,0.764837162,,,
5263001,1.32592E-05,1.356285886,1.795506747,50844.81797,0.674159492,,,
5264001,8.46405E-06,1.240903805,1.550134358,72020.65375,0.609586223,,,
5265001,1.67731E-05,1.71327093,2.098524052,44258.49327,0.742354271,,,
5266001,4.7429E-06,1.523156419,1.962943436,150408.3096,0.713372304,,,
5267001,7.21802E-06,1.361648555,1.602860426,86476.63826,0.624189684,,,
5268001,1.75585E-05,1.692688339,2.044686182,41640.08164,0.731136123,,,
5269001,2.08877E-05,2.142169725,2.748145019,40700.11381,0.850133648,,,
5270001,2.82821E-05,1.51982994,2.38467377,28139.2637,0.795837031,,,
5271001,1.3652E-05,1.677138586,2.148407447,55113.90702,0.752413239,,,
5272001,1.44034E-05,1.62940664,2.203291175,52981.37274,0.763114174,,,
5273001,1.55911E-05,1.998290224,2.369678792,50880.28901,0.793281496,,,
5274001,5.14295E-06,0.739694456,1.154520049,94695.46961,0.487013771,,,
5275001,1.09438E-05,1.97100068,2.538445052,74979.01393,0.820555537,,,
5276001,1.31004E-05,1.683761683,2.220246228,58497.80877,0.766343412,,,
5277001,2.33022E-05,1.395017098,5.875611432,42589.41043,0.992427139,,,
5278001,1.9273E-05,1.371249896,2.475948472,42070.94284,0.810831475,,,
5279001,7.10422E-06,1.10459209,1.45837407,82093.06554,0.583207437,,,
5280001,1.99568E-05,1.798576656,2.396059122,39974.25441,0.797759824,,,
5281001,1.5784E-05,1.534112044,2.072587828,46692.7952,0.736997206,,,
5282001,4.25266E-06,1.431755365,1.934280637,166232.9777,0.706931552,,,
5283001,2.16695E-05,1.984867759,2.767800225,39349.18236,0.852676409,,,
5284001,7.1314E-06,0.838294251,1.270593935,73670.11567,0.525371355,,,
5285001,1.08106E-05,1.202218922,2.006191289,66868.02605,0.72288144,,,
5286001,5.93683E-06,1.364496859,1.876311,116823.9027,0.693564151,,,
5287001,2.52077E-05,2.607857011,3.242868466,35846.23933,0.903601705,,,
5288001,1.84429E-05,2.062039083,2.392117212,43219.58642,0.797095813,,,
5289001,2.0075E-05,1.921703495,2.24847584,38437.92521,0.771640724,,,
5290001,1.75494E-05,1.909785305,2.298299605,44488.72122,0.780751251,,,
5291001,2.27417E-05,1.996849737,2.837204587,37875.59802,0.861356341,,,
5292001,1.74278E-05,2.160692854,2.771586841,48954.12057,0.853161936,,,
5293001,1.77224E-05,1.22820241,1.590977847,35036.68973,0.620933698,,,
5294001,1.92505E-05,2.467309487,3.303645065,47209.81143,0.908812092,,,
5295001,1.72471E-05,1.782874949,2.099268908,43051.12814,0.742506829,,,
5296001,1.0018E-05,1.601034644,1.953204838,70991.5038,0.711196407,,,
5297001,1.57407E-05,1.678290749,2.221163628,48696.51383,0.766517117,,,
5298001,1.27344E-05,0.902416197,1.431839195,45180.80031,0.575349766,,,
5299001,8.73734E-06,1.181772681,1.863691914,79039.27037,0.690593283,,,
5300001,1.61306E-05,1.879871165,2.315203715,48589.12598,0.78377375,,,
5301001,6.13248E-06,1.269825945,1.556210654,99680.74704,0.611289703,,,
5302001,1.54635E-05,1.774047361,2.226820798,49638.40534,0.767585959,,,
5303001,5.28308E-06,1.405385403,1.879505308,131421.9156,0.694312703,,,
5304001,1.72094E-05,1.562739701,1.863872455,40131.21049,0.690635942,,,
5305001,1.344E-05,1.20042713,1.734370244,49023.39911,0.658872188,,,
5306001,2.3179E-05,2.283434628,2.80703252,37000.75389,0.857639539,,,
5307001,1.42086E-05,2.318233931,2.954119444,61579.91371,0.874964207,,,
5308001,1.33315E-05,0.88400127,1.45592279,43692.34231,0.582485878,,,
