,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,132409.8585,535832.8105
537000,5.40197E-06,0.932087941,1.314619001,99852.05883,0.539398016,,,
537100,9.09695E-06,1.622125575,1.946966168,78025.65413,0.709795778,,,
537200,6.9657E-06,1.11430158,1.633181615,90788.5651,0.63240584,,,
537300,4.60924E-06,1.204337701,1.665774827,139088.1675,0.641090319,,,
537400,1.30338E-05,1.851456592,2.238330983,59057.76958,0.769748387,,,
537500,5.81843E-06,1.055899676,1.491259161,101883.5086,0.592802415,,,
537600,1.10117E-05,1.454294196,1.920525576,63914.0589,0.703801188,,,
537700,5.79702E-06,0.872559916,1.259806594,90027.37835,0.521890694,,,
537800,9.12588E-06,1.46872886,1.999166127,79044.85343,0.721353784,,,
537900,1.09514E-05,1.369730636,1.788354067,61398.63099,0.67239806,,,
538000,5.63012E-06,1.138816369,1.371282587,98937.47105,0.557029802,,,
538100,1.02159E-05,1.155059765,1.574909103,60346.67888,0.616498183,,,
538200,1.04923E-05,1.466720844,1.907010275,66782.03994,0.700700325,,,
538300,3.88784E-06,1.006988562,1.458261107,149999.6743,0.583174205,,,
538400,6.77426E-06,1.224067501,1.733925964,97244.51422,0.658759167,,,
538500,7.25929E-07,0.677644505,1.095657332,643037.2526,0.466799527,,,
538600,3.9876E-06,0.751905119,1.171735642,123590.4389,0.492828861,,,
538700,2.45393E-05,2.397922048,2.965209017,35705.58329,0.876191308,,,
538800,6.27601E-06,1.22038098,1.49315761,94542.78309,0.593351502,,,
538900,1.16187E-05,1.788436645,2.264254978,66664.56728,0.77455885,,,
539000,7.1637E-06,1.298101718,1.894710695,97415.63765,0.697856729,,,
539100,3.30473E-06,1.061085492,1.382847356,169626.7813,0.560570155,,,
539200,1.40166E-05,1.819365817,2.147136297,53662.32474,0.752160873,,,
539300,2.27836E-05,2.304120818,2.844137517,37842.96587,0.862198256,,,
539400,1.31821E-05,1.690828667,2.12160551,56671.46681,0.747048399,,,
539500,8.81505E-06,1.332750848,1.62931032,71623.43564,0.631364201,,,
539600,1.15721E-05,1.399645344,1.853765167,59474.39066,0.688240844,,,
539700,1.39326E-05,1.651080412,2.134904142,53810.66386,0.749721833,,,
539800,6.9326E-06,1.331540162,1.77584224,96543.8025,0.669299647,,,
539900,1.93184E-06,0.729295694,1.066443405,236342.6395,0.4565767,,,
540000,1.36849E-05,1.613275194,1.971446353,52266.63655,0.715261675,,,
540100,1.33982E-05,1.631157629,2.098928859,55413.25286,0.742437191,,,
540200,8.46917E-06,1.370585618,1.739373763,77946.64432,0.660143108,,,
540300,2.39178E-05,2.036864493,2.339992777,32952.12998,0.788144052,,,
540400,1.6895E-05,2.049358978,2.529102047,48483.42368,0.819129282,,,
540500,1.69747E-05,1.835399285,2.211714069,45050.70091,0.764722873,,,
540600,1.16602E-05,1.738616083,2.276514449,66620.23132,0.776805,,,
540700,1.25244E-06,0.679761303,1.099622515,373812.9267,0.468177334,,,
540800,1.51774E-05,2.035439034,2.435384799,52992.1673,0.804285661,,,
540900,6.81649E-06,1.153960809,1.50999899,87757.6925,0.598199474,,,
541000,6.98288E-06,1.137011383,1.343136967,78525.10614,0.548331093,,,
541100,4.04252E-06,1.194849727,1.582748425,153039.7378,0.618666767,,,
541200,1.32474E-05,1.628199612,2.040643266,55125.99138,0.730278379,,,
541300,4.66292E-06,1.040344531,1.497007056,127487.4054,0.594463257,,,
541400,1.72135E-05,1.938615921,2.397985902,46363.71678,0.79808373,,,
541500,9.47318E-06,1.500351166,1.745120172,69839.11822,0.661598362,,,
541600,6.82224E-06,1.123157355,1.544029386,89101.06917,0.607869303,,,
541700,1.2439E-05,1.724738081,2.151460524,60536.75961,0.753018536,,,
541800,1.39379E-05,1.548342253,1.915552522,50413.88963,0.702663096,,,
541900,1.50316E-05,1.931319611,2.350939642,52559.37301,0.790050654,,,
542000,8.34711E-06,1.194975331,1.548600554,72978.00389,0.609155376,,,
542100,1.99668E-06,0.806772759,1.076930735,230512.772,0.460261051,,,
542200,1.43838E-05,1.510226209,2.01959086,50457.80755,0.725777048,,,
542300,8.0587E-06,1.376522965,1.828002376,84638.01163,0.682072009,,,
542400,3.09912E-06,1.000588274,1.355667252,178185.2553,0.552218148,,,
542500,1.38931E-05,1.611394758,2.271682562,55849.59064,0.775921906,,,
542600,1.71796E-05,1.615311093,2.123799714,43510.31585,0.747491066,,,
542700,1.25569E-05,1.440218479,1.891814735,55522.17267,0.69718419,,,
542800,1.56842E-06,1.052905837,1.376960438,356262.8694,0.558770441,,,
542900,5.4203E-06,0.948937925,1.327192197,100243.749,0.543351301,,,
543000,3.74387E-06,0.961111176,1.340440866,146236.7475,0.547491698,,,
543100,1.09864E-05,1.616080815,1.995218942,65580.43319,0.720492563,,,
543200,3.75117E-06,0.984671059,1.259279692,139082.089,0.521720242,,,
543300,2.56471E-06,0.712321574,0.965882969,163926.7955,0.42042418,,,
543400,1.67537E-05,1.553783496,1.924204162,42058.71156,0.704640874,,,
543500,5.58409E-06,1.112361524,1.534086832,108354.5792,0.605061531,,,
543600,1.12302E-05,1.393897543,1.819741402,60557.45624,0.680074446,,,
543700,3.54992E-06,0.920580409,1.341978441,154361.4142,0.547970533,,,
543800,7.73841E-06,1.307455802,1.527417355,77944.96918,0.603170015,,,
543900,1.90281E-05,2.061390381,2.801299892,45034.71566,0.856923571,,,
544000,5.19695E-06,0.889361314,1.441656122,111270.7303,0.578268855,,,
544100,1.99668E-05,1.932277836,2.239605945,38563.36219,0.769986906,,,
544200,4.29969E-06,1.186055069,1.688995639,150519.0974,0.647184792,,,
544300,2.39175E-06,1.066985225,1.443888383,242052.6598,0.57893065,,,
544400,4.3896E-06,1.304181957,1.818313954,154849.8503,0.679728318,,,
544500,1.41476E-05,1.814172313,2.123655206,52832.94188,0.747461931,,,
544600,8.94061E-06,1.190527336,1.663271704,71631.44862,0.640428756,,,
544700,9.45299E-06,1.310161573,1.685668214,68371.6047,0.646316207,,,
544800,1.42874E-05,1.554310866,1.990603072,50358.00555,0.719482808,,,
544900,1.41475E-05,1.564051271,2.010273559,51158.46625,0.723766133,,,
545000,8.2674E-06,0.999504839,1.398126434,68366.97358,0.565217367,,,
545100,9.36888E-06,1.191841651,1.515905841,64030.09038,0.59989002,,,
545200,1.83593E-05,1.979335945,2.491153362,44295.70387,0.813237239,,,
545300,7.68994E-06,1.441150656,1.885408229,90467.87457,0.695692302,,,
545400,5.52419E-06,0.919239763,1.241802428,93415.09613,0.516043068,,,
545500,8.57116E-06,1.186923321,1.543440274,70900.91204,0.607703338,,,
545600,4.31274E-06,0.871613424,1.576568591,143054.8038,0.616957988,,,
545700,4.39291E-06,1.13329887,1.630670266,143806.7213,0.631730364,,,
545800,1.5891E-05,1.626152109,2.039689549,45942.76905,0.730075725,,,
545900,1.14174E-06,1.000254501,1.545461245,532757.8185,0.608272475,,,
546000,5.77342E-06,1.349285119,1.851495815,119115.1159,0.687701142,,,
546100,1.82198E-05,2.025690324,2.462623737,44385.83516,0.80870182,,,
546200,1.28267E-05,1.832449624,2.188757298,59275.97356,0.760317432,,,
546300,1.37603E-05,1.32750686,1.999967678,52435.32796,0.721528417,,,
546400,1.66827E-05,1.982742266,2.2840296,46645.6239,0.77817284,,,
546500,1.39977E-05,1.515472026,2.073825183,52669.76444,0.737254768,,,
546600,3.3212E-06,1.007228009,1.430121847,173081.223,0.574837654,,,
546700,1.30201E-05,1.42547334,1.787217421,51621.63712,0.672117489,,,
546800,1.16117E-05,1.445311203,1.865848804,59517.58478,0.691102625,,,
546900,7.82541E-06,1.130700493,1.536580107,77410.23619,0.605766981,,,
547000,1.14268E-05,1.294503387,1.678925867,56407.07048,0.644551359,,,
547100,1.70284E-05,1.882624212,2.240640534,45229.12647,0.770180308,,,
547200,7.70631E-06,1.179155796,1.486542412,76746.99274,0.591435915,,,
547300,4.15501E-06,1.118488044,1.494122543,142871.1307,0.593630387,,,
547400,3.37787E-06,1.08444099,1.693275311,191925.3499,0.648299628,,,
547500,3.59504E-06,0.837642434,1.225066532,142019.2848,0.510564316,,,
547600,8.99317E-06,1.374857847,1.805398961,75233.07743,0.676583781,,,
547700,1.08217E-05,1.309907671,1.608055896,57810.59258,0.625606909,,,
547800,3.1537E-06,0.734242472,1.089486,147335.0177,0.464650509,,,
547900,1.17587E-05,1.611112035,1.994072729,61252.10599,0.720242086,,,
548000,4.7872E-06,0.913922323,1.433652598,120297.8309,0.575890052,,,
548100,1.21191E-05,1.740977074,2.066431894,60706.7591,0.735712843,,,
548200,2.92284E-06,0.892287123,1.21618823,173680.9614,0.507641025,,,
548300,2.81084E-06,0.988914297,1.368082966,197822.4393,0.556046812,,,
548400,1.83316E-06,1.049171241,1.395990823,307975.7514,0.564569876,,,
548500,1.48463E-05,1.536709131,2.060455742,49470.85424,0.734461249,,,
548600,1.14366E-05,1.208509775,1.826451961,59606.64894,0.681697831,,,
548700,1.00799E-05,1.548671291,2.004285641,71674.32104,0.722467697,,,
548800,1.19497E-05,1.500144833,1.882231131,58156.51543,0.694950362,,,
548900,7.36159E-07,0.605013994,1.128993196,649738.2621,0.4783105,,,
549000,7.53724E-06,1.029754041,1.401963563,75144.12358,0.56637905,,,
549100,8.29298E-06,1.437550803,1.91849263,84811.01056,0.703336352,,,
549200,1.26802E-05,1.276740222,1.677511306,50801.89176,0.644180266,,,
549300,1.03596E-05,1.270904678,1.668977094,61965.12064,0.641935356,,,
549400,4.58802E-06,1.097145297,1.478309844,128387.2879,0.589043044,,,
549500,7.15749E-06,1.209436335,1.865507537,96545.33626,0.691022079,,,
549600,7.42309E-06,1.306283597,1.517067544,80858.79954,0.600221902,,,
549700,4.0673E-06,1.211367934,1.564299222,150849.2399,0.613549007,,,
549800,4.98184E-06,0.888660909,1.314747853,108281.0526,0.539438649,,,
549900,6.95017E-06,1.227650188,1.676475165,92646.39264,0.643908265,,,
550000,8.15708E-06,1.315638027,1.749393461,81239.57795,0.662677532,,,
550100,1.40719E-05,1.739299116,2.268086827,55092.79925,0.775262886,,,
550200,8.11458E-06,1.171843724,1.690161749,79793.30736,0.647488817,,,
550300,1.00535E-05,1.374582601,1.677084497,64063.85666,0.644068241,,,
550400,6.07963E-06,1.040457065,1.393718717,92749.11244,0.563880265,,,
550500,2.61986E-06,0.960995457,1.368359409,212275.1946,0.556131801,,,
550600,2.03124E-05,1.958541309,2.518786836,40248.57353,0.817543476,,,
550700,1.13964E-05,1.429606289,1.799070956,59232.1211,0.675034549,,,
550800,5.68676E-06,1.121676495,1.489571872,104156.6738,0.59231396,,,
550900,9.94286E-06,1.477960748,2.136571335,75436.5806,0.75005539,,,
551000,4.88719E-06,0.78494648,1.197222043,102585.9263,0.501357057,,,
551100,1.79262E-05,1.93987983,2.430545268,44822.16175,0.803492186,,,
551200,1.48494E-05,1.607643232,1.937932666,47662.56593,0.707758365,,,
551300,2.01123E-06,0.80571645,1.217443715,252609.067,0.508055118,,,
551400,1.42089E-05,1.823435113,2.33768375,55439.7325,0.787740072,,,
551500,6.1181E-06,0.968932909,1.493055962,96978.16555,0.593322116,,,
551600,3.5981E-06,0.895159208,1.245559869,143761.404,0.517267422,,,
551700,4.61957E-06,0.909625525,1.238999949,111510.1597,0.515128525,,,
551800,1.43335E-05,1.73361923,2.014106662,50552.509,0.724594811,,,
551900,3.31927E-06,0.819235201,1.210250037,152346.4874,0.505679285,,,
552000,1.94574E-07,0.556443583,1.001214502,2226898.839,0.433296125,,,
552100,1.42073E-05,1.512207501,1.89553378,49133.00704,0.698047667,,,
552200,9.21563E-06,1.058597805,1.842324656,74385.88659,0.685512789,,,
552300,2.54773E-06,0.80813286,1.101721361,184048.5698,0.468905692,,,
552400,1.39445E-05,1.842175164,2.296455717,55966.24222,0.780419472,,,
552500,5.33948E-06,1.02797719,1.820125579,127384.5727,0.680167554,,,
552600,1.11316E-05,1.29890398,1.693701925,58249.59291,0.648410617,,,
552700,6.13008E-06,0.89490433,1.387720389,91688.28193,0.562056048,,,
552800,1.30036E-05,1.694923046,2.085185456,56877.13436,0.739610141,,,
552900,1.43512E-05,1.814069051,2.56905404,57497.8078,0.825161493,,,
553000,1.25742E-05,1.655949702,2.240700246,61251.60256,0.770191466,,,
553100,1.14075E-06,0.783879072,1.195712859,439056.7109,0.500854739,,,
553200,1.07675E-05,1.36746891,1.678326921,59846.05671,0.644394267,,,
553300,1.57864E-05,1.904714905,2.3355738,49876.47026,0.787370366,,,
553400,2.12403E-05,2.086271971,2.470412057,38132.58959,0.809949037,,,
553500,1.42273E-05,1.851100733,2.304220033,54951.73839,0.781813761,,,
553600,2.56252E-06,0.957112878,1.49906192,232215.1247,0.595055835,,,
553700,7.96696E-06,1.171837168,1.599630867,78236.50272,0.623306759,,,
553800,8.42124E-06,1.471740592,1.73912823,78382.83617,0.660080824,,,
553900,2.36002E-06,0.860059633,1.172797959,208975.7059,0.493186253,,,
554000,1.00258E-05,1.288512292,1.693646451,64672.5448,0.648396186,,,
554100,7.03594E-06,1.173645391,1.508575424,84962.5727,0.597791286,,,
554200,5.14255E-07,0.859614432,1.19033828,970459.0107,0.499063116,,,
554300,1.21386E-05,1.627189266,1.941487074,58372.3479,0.708561342,,,
554400,7.19338E-06,1.363173058,1.833975051,95019.29892,0.683510341,,,
554500,3.68425E-06,1.10263136,1.518435583,163021.5405,0.600612479,,,
554600,9.99803E-06,1.456775771,1.801736994,67582.10101,0.675687934,,,
554700,1.2278E-05,1.692655912,2.423146431,65342.6353,0.802273899,,,
554800,1.30647E-05,1.784885417,2.060994644,56226.04305,0.734574304,,,
554900,1.43904E-05,1.605186213,1.906570654,48685.03335,0.700599043,,,
555000,1.44808E-05,1.899290363,2.387005733,54985.55299,0.796232092,,,
555100,1.71946E-05,1.884855496,2.532465392,47668.58849,0.819643815,,,
555200,2.02632E-05,2.193372034,2.678505658,41494.76419,0.840815333,,,
555300,1.34246E-05,1.544800139,1.748187705,49340.12793,0.662373293,,,
555400,2.32577E-06,0.865342435,1.225206808,219544.4914,0.510610409,,,
555500,1.14443E-05,1.470385863,1.724984053,57363.04276,0.656478494,,,
555600,9.53235E-06,1.227208907,1.738023294,69216.96953,0.65980043,,,
555700,6.21959E-06,1.120516592,1.412664203,91582.73908,0.569607201,,,
555800,2.05935E-05,2.091046403,2.652736574,40655.63483,0.837242522,,,
555900,4.00442E-06,1.339305679,1.770553801,166811.4197,0.667983422,,,
556000,7.23331E-06,1.000291213,1.286480846,73336.60452,0.53046609,,,
556100,2.42697E-06,0.782768704,1.170628481,202910.1301,0.492456205,,,
556200,1.92574E-05,1.91700136,2.434250808,41755.38238,0.804099976,,,
556300,6.6372E-06,1.472684898,1.990701958,108404.7831,0.71950447,,,
556400,8.68692E-06,1.570292636,1.959064817,82020.69423,0.712507234,,,
556500,4.74036E-06,0.880888347,1.708428152,137589.8994,0.652225927,,,
556600,1.48734E-05,1.796807933,2.109967136,50068.54757,0.744690071,,,
556700,1.61582E-05,1.789469788,2.272693274,48031.74699,0.776106864,,,
556800,8.1407E-06,1.626138816,2.300310061,95951.52947,0.781112533,,,
556900,2.81158E-06,0.971957121,1.364409773,197368.4952,0.554916469,,,
557000,1.25551E-05,1.623024817,1.911879808,55899.41369,0.701820427,,,
557100,4.90439E-06,1.158211849,1.649211397,129821.6595,0.636696018,,,
557200,5.31441E-06,0.868250312,1.489933211,111474.0121,0.5924186,,,
557300,1.05188E-05,1.448959572,1.901154755,66485.40511,0.699349139,,,
557400,1.99246E-05,2.191975117,2.615646,41756.4637,0.8319791,,,
557500,1.03049E-05,1.512499833,1.829538257,66224.89161,0.682442351,,,
557600,2.18604E-05,2.079088897,2.7683456,39008.64087,0.852746425,,,
557700,1.75266E-05,1.74603482,2.157542791,43032.93715,0.754220856,,,
557800,1.22914E-05,1.685675701,2.078505099,60060.3368,0.738227111,,,
557900,7.09951E-06,1.10413787,1.487040112,83326.94021,0.591580258,,,
558000,1.03219E-05,1.464864873,1.732048499,63775.47419,0.65828125,,,
558100,6.08271E-06,1.05982124,1.310579091,88467.62157,0.538122821,,,
558200,5.81898E-06,1.187667225,1.676135596,110641.1345,0.643819091,,,
558300,1.80316E-05,2.092637588,2.643650951,46361.07132,0.835966479,,,
558400,1.14828E-05,1.455380603,1.925697537,61394.48144,0.704981232,,,
558500,1.31217E-05,1.467392238,1.865964711,52670.70572,0.691129978,,,
558600,2.08727E-05,2.167774353,2.568071603,39526.09514,0.825015235,,,
558700,1.19865E-05,1.201700605,1.585534453,51677.57887,0.619435321,,,
558800,6.48026E-06,1.13498664,1.742390063,101987.8713,0.660907555,,,
558900,1.9421E-05,2.19283271,2.84644051,44409.49445,0.862476928,,,
559000,8.42635E-07,0.928856995,1.24583207,613974.2076,0.517356037,,,
559100,4.70244E-07,0.759165419,1.178485495,1052850.672,0.495096848,,,
559200,1.41983E-05,1.884937081,2.368614536,55858.5496,0.793099116,,,
559300,1.84988E-05,2.119324275,2.6062152,44901.12243,0.830617774,,,
559400,4.03162E-06,0.925150413,1.383080439,139061.1052,0.560641307,,,
559500,9.42212E-06,1.242881367,1.62405944,66858.40366,0.629947918,,,
559600,1.34502E-05,1.5226715,1.933703289,52549.40094,0.706800676,,,
559700,8.14941E-06,1.32119666,1.587031089,76060.47969,0.61984772,,,
559800,4.11305E-06,0.764860717,1.086322208,112701.4253,0.46354661,,,
559900,1.8147E-05,1.822865763,2.190906732,41920.57629,0.760732717,,,
560000,7.62861E-06,1.114291506,1.518497652,78733.86451,0.600630194,,,
560100,9.18455E-06,1.4585845,1.79708851,73443.76314,0.674548053,,,
560200,8.91423E-06,1.252455843,1.835748259,76724.09731,0.683936409,,,
560300,1.20055E-05,1.804581759,2.267435947,64565.87536,0.775143425,,,
560400,1.02148E-05,1.52840386,1.800641862,66121.84499,0.675419662,,,
560500,1.2731E-05,1.493335279,1.80063392,53053.16634,0.675417716,,,
560600,9.94252E-06,1.500573981,1.915120747,70662.58267,0.702564125,,,
560700,8.86084E-06,1.383806526,1.852510274,77638.48162,0.687942491,,,
560800,7.19398E-06,1.065235931,1.535394194,84158.09999,0.60543155,,,
560900,5.29737E-06,1.004687015,1.48350605,111480.7398,0.590554522,,,
561000,1.42057E-05,1.851926249,2.20974396,53805.73374,0.764347394,,,
561100,1.20207E-05,1.458776953,2.053322529,60975.12557,0.732961204,,,
561200,1.63125E-05,1.89324896,2.216357348,46933.73886,0.765605911,,,
561300,8.72967E-06,1.332432887,1.670610834,73584.21621,0.642365914,,,
561400,5.69187E-06,1.12906754,1.631040591,111005.741,0.631830027,,,
561500,1.1237E-05,1.252618601,1.689786701,57612.48723,0.647391056,,,
561600,9.15448E-06,1.327439303,1.765116691,72819.63993,0.666626099,,,
561700,3.98906E-06,0.756176295,1.488048839,148373.8926,0.591872699,,,
561800,1.47572E-05,2.116053419,2.522057683,55433.76978,0.818047587,,,
561900,8.30127E-06,1.53114389,1.899377262,84196.52193,0.698938048,,,
562000,1.16033E-05,1.554654967,1.847527116,59185.98805,0.686755589,,,
562100,6.38447E-06,1.005520928,1.383186332,87818.29554,0.56067363,,,
562200,1.7445E-05,1.811380768,2.35363697,45315.00796,0.790518261,,,
562300,1.26339E-05,1.719923244,2.196603062,60300.30459,0.761830478,,,
562400,2.47654E-05,2.454969082,2.920093591,35175.27278,0.871131422,,,
562500,1.45121E-05,1.570110345,1.867732011,47652.99228,0.691546815,,,
562600,7.67583E-06,1.1299527,1.53031791,78687.73304,0.603993431,,,
562700,1.4127E-05,1.839498314,2.194472808,53898.11074,0.761420426,,,
562800,9.1937E-06,1.343069718,1.837531781,74438.42269,0.684364516,,,
562900,1.82097E-05,2.147925385,2.688767446,46251.04874,0.842219158,,,
563000,8.58483E-06,1.229492084,1.58497361,72136.61043,0.619280697,,,
563100,4.17593E-06,1.133000949,1.771201449,159999.2055,0.668144825,,,
563200,6.22018E-06,1.336001916,1.736511517,106012.4308,0.659416515,,,
563300,9.1791E-06,1.155400481,1.434713408,62773.68243,0.576205886,,,
563400,7.08467E-06,1.191931885,1.480931527,83251.05346,0.589806136,,,
563500,3.30123E-06,0.96338123,1.248896604,157017.962,0.518352937,,,
563600,9.61742E-06,1.286029196,1.592814178,64615.92122,0.621438209,,,
563700,9.81093E-06,1.495370827,1.814784221,69195.39889,0.678871208,,,
563800,1.3779E-05,1.691385222,2.078697551,53578.95497,0.738267036,,,
563900,9.13575E-06,1.38553521,1.683162851,70674.15481,0.645661171,,,
564000,1.47466E-05,1.810458289,2.185663711,51518.11801,0.75971871,,,
564100,2.51172E-06,0.844830851,1.434356957,229364.7499,0.576099779,,,
564200,1.38199E-05,1.816384002,2.166804776,54706.76501,0.756042701,,,
564300,1.39559E-05,1.787197953,2.328130439,56324.55629,0.786061897,,,
564400,3.73582E-06,1.01519331,1.448848806,155360.5797,0.580398641,,,
564500,2.16298E-05,2.188495748,2.666481669,38796.23955,0.83915674,,,
564600,6.69517E-06,1.21095927,1.795138683,100679.8819,0.674069026,,,
564700,3.01573E-06,0.997811631,1.363545836,183919.0037,0.554650323,,,
564800,1.15361E-05,1.575890838,1.830524868,59177.65967,0.682680077,,,
564900,9.98423E-06,1.5487798,2.115927353,74707.81575,0.745899993,,,
565000,1.28014E-05,1.504206442,1.827632034,53273.91922,0.681982661,,,
565100,1.83131E-05,1.908717354,2.332640349,42966.76513,0.786855484,,,
565200,7.19734E-06,0.923647823,1.379707171,77752.42595,0.559610792,,,
565300,1.16367E-05,1.358857503,1.609280005,53790.29351,0.625940256,,,
565400,1.4486E-05,1.886912447,2.476081195,55975.04821,0.810852588,,,
565500,1.41231E-05,1.634562282,2.018144804,51367.26232,0.725465707,,,
565600,4.25183E-06,1.034595204,1.421590414,134597.7771,0.572287163,,,
565700,1.98981E-05,2.06927441,2.48630361,40831.75187,0.81247271,,,
